date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,Sugar_N0,Sugar_N1,Sugar_N2,Sugar_N3,Sugar_N4,Sugar_N5,Sugar_N6
2009-01-01,X,,,,,,,,,,,,
2009-01-02,O,2009-01-02 03:30:00,2009-01-02 13:00:00,2009-01-02 12:53:00,2009-01-02 12:55:00,23,,200903,200905,200907,200910,201003,201005
2009-01-05,O,2009-01-05 03:30:00,2009-01-05 13:00:00,2009-01-05 12:53:00,2009-01-05 12:55:00,22,,200903,200905,200907,200910,201003,201005
2009-01-06,O,2009-01-06 03:30:00,2009-01-06 13:00:00,2009-01-06 12:53:00,2009-01-06 12:55:00,21,,200903,200905,200907,200910,201003,201005
2009-01-07,O,2009-01-07 03:30:00,2009-01-07 13:00:00,2009-01-07 12:53:00,2009-01-07 12:55:00,20,,200903,200905,200907,200910,201003,201005
2009-01-08,O,2009-01-08 03:30:00,2009-01-08 13:00:00,2009-01-08 12:53:00,2009-01-08 12:55:00,19,,200903,200905,200907,200910,201003,201005
2009-01-09,O,2009-01-09 03:30:00,2009-01-09 13:00:00,2009-01-09 12:53:00,2009-01-09 12:55:00,18,,200903,200905,200907,200910,201003,201005
2009-01-12,O,2009-01-12 03:30:00,2009-01-12 13:00:00,2009-01-12 12:53:00,2009-01-12 12:55:00,17,,200903,200905,200907,200910,201003,201005
2009-01-13,O,2009-01-13 03:30:00,2009-01-13 13:00:00,2009-01-13 12:53:00,2009-01-13 12:55:00,16,,200903,200905,200907,200910,201003,201005
2009-01-14,O,2009-01-14 03:30:00,2009-01-14 13:00:00,2009-01-14 12:53:00,2009-01-14 12:55:00,15,,200903,200905,200907,200910,201003,201005
2009-01-15,O,2009-01-15 03:30:00,2009-01-15 13:00:00,2009-01-15 12:53:00,2009-01-15 12:55:00,14,,200903,200905,200907,200910,201003,201005
2009-01-16,O,2009-01-16 03:30:00,2009-01-16 13:00:00,2009-01-16 12:53:00,2009-01-16 12:55:00,13,,200903,200905,200907,200910,201003,201005
2009-01-19,X,,,,,,,,,,,,
2009-01-20,O,2009-01-20 03:30:00,2009-01-20 13:00:00,2009-01-20 12:53:00,2009-01-20 12:55:00,12,,200903,200905,200907,200910,201003,201005
2009-01-21,O,2009-01-21 03:30:00,2009-01-21 13:00:00,2009-01-21 12:53:00,2009-01-21 12:55:00,11,,200903,200905,200907,200910,201003,201005
2009-01-22,O,2009-01-22 03:30:00,2009-01-22 13:00:00,2009-01-22 12:53:00,2009-01-22 12:55:00,10,,200903,200905,200907,200910,201003,201005
2009-01-23,O,2009-01-23 03:30:00,2009-01-23 13:00:00,2009-01-23 12:53:00,2009-01-23 12:55:00,9,,200903,200905,200907,200910,201003,201005
2009-01-26,O,2009-01-26 03:30:00,2009-01-26 13:00:00,2009-01-26 12:53:00,2009-01-26 12:55:00,8,,200903,200905,200907,200910,201003,201005
2009-01-27,O,2009-01-27 03:30:00,2009-01-27 13:00:00,2009-01-27 12:53:00,2009-01-27 12:55:00,7,,200903,200905,200907,200910,201003,201005
2009-01-28,O,2009-01-28 03:30:00,2009-01-28 13:00:00,2009-01-28 12:53:00,2009-01-28 12:55:00,6,,200903,200905,200907,200910,201003,201005
2009-01-29,O,2009-01-29 03:30:00,2009-01-29 13:00:00,2009-01-29 12:53:00,2009-01-29 12:55:00,5,,200903,200905,200907,200910,201003,201005
2009-01-30,O,2009-01-30 03:30:00,2009-01-30 13:00:00,2009-01-30 12:53:00,2009-01-30 12:55:00,4,,200903,200905,200907,200910,201003,201005
2009-02-02,O,2009-02-02 03:30:00,2009-02-02 13:00:00,2009-02-02 12:53:00,2009-02-02 12:55:00,3,,200903,200905,200907,200910,201003,201005
2009-02-03,O,2009-02-03 03:30:00,2009-02-03 13:00:00,2009-02-03 12:53:00,2009-02-03 12:55:00,2,,200903,200905,200907,200910,201003,201005
2009-02-04,O,2009-02-04 03:30:00,2009-02-04 13:00:00,2009-02-04 12:53:00,2009-02-04 12:55:00,1,,200903,200905,200907,200910,201003,201005
2009-02-05,O,2009-02-05 03:30:00,2009-02-05 13:00:00,2009-02-05 12:53:00,2009-02-05 12:55:00,0,,200903,200905,200907,200910,201003,201005
2009-02-06,O,2009-02-06 03:30:00,2009-02-06 13:00:00,2009-02-06 12:53:00,2009-02-06 12:55:00,42,200903,200905,200907,200910,201003,201005,201007
2009-02-09,O,2009-02-09 03:30:00,2009-02-09 13:00:00,2009-02-09 12:53:00,2009-02-09 12:55:00,41,200903,200905,200907,200910,201003,201005,201007
2009-02-10,O,2009-02-10 03:30:00,2009-02-10 13:00:00,2009-02-10 12:53:00,2009-02-10 12:55:00,40,200903,200905,200907,200910,201003,201005,201007
2009-02-11,O,2009-02-11 03:30:00,2009-02-11 13:00:00,2009-02-11 12:53:00,2009-02-11 12:55:00,39,200903,200905,200907,200910,201003,201005,201007
2009-02-12,O,2009-02-12 03:30:00,2009-02-12 13:00:00,2009-02-12 12:53:00,2009-02-12 12:55:00,38,200903,200905,200907,200910,201003,201005,201007
2009-02-13,O,2009-02-13 03:30:00,2009-02-13 13:00:00,2009-02-13 12:53:00,2009-02-13 12:55:00,37,200903,200905,200907,200910,201003,201005,201007
2009-02-16,X,,,,,,,,,,,,
2009-02-17,O,2009-02-17 03:30:00,2009-02-17 13:00:00,2009-02-17 12:53:00,2009-02-17 12:55:00,36,200903,200905,200907,200910,201003,201005,201007
2009-02-18,O,2009-02-18 03:30:00,2009-02-18 13:00:00,2009-02-18 12:53:00,2009-02-18 12:55:00,35,200903,200905,200907,200910,201003,201005,201007
2009-02-19,O,2009-02-19 03:30:00,2009-02-19 13:00:00,2009-02-19 12:53:00,2009-02-19 12:55:00,34,200903,200905,200907,200910,201003,201005,201007
2009-02-20,O,2009-02-20 03:30:00,2009-02-20 13:00:00,2009-02-20 12:53:00,2009-02-20 12:55:00,33,200903,200905,200907,200910,201003,201005,201007
2009-02-23,O,2009-02-23 03:30:00,2009-02-23 13:00:00,2009-02-23 12:53:00,2009-02-23 12:55:00,32,200903,200905,200907,200910,201003,201005,201007
2009-02-24,O,2009-02-24 03:30:00,2009-02-24 13:00:00,2009-02-24 12:53:00,2009-02-24 12:55:00,31,200903,200905,200907,200910,201003,201005,201007
2009-02-25,O,2009-02-25 03:30:00,2009-02-25 13:00:00,2009-02-25 12:53:00,2009-02-25 12:55:00,30,200903,200905,200907,200910,201003,201005,201007
2009-02-26,O,2009-02-26 03:30:00,2009-02-26 13:00:00,2009-02-26 12:53:00,2009-02-26 12:55:00,29,200903,200905,200907,200910,201003,201005,201007
2009-02-27,O,2009-02-27 03:30:00,2009-02-27 13:00:00,2009-02-27 12:53:00,2009-02-27 12:55:00,28,200903,200905,200907,200910,201003,201005,201007
2009-03-02,O,2009-03-02 03:30:00,2009-03-02 13:00:00,2009-03-02 12:53:00,2009-03-02 12:55:00,27,,200905,200907,200910,201003,201005,201007
2009-03-03,O,2009-03-03 03:30:00,2009-03-03 13:00:00,2009-03-03 12:53:00,2009-03-03 12:55:00,26,,200905,200907,200910,201003,201005,201007
2009-03-04,O,2009-03-04 03:30:00,2009-03-04 13:00:00,2009-03-04 12:53:00,2009-03-04 12:55:00,25,,200905,200907,200910,201003,201005,201007
2009-03-05,O,2009-03-05 03:30:00,2009-03-05 13:00:00,2009-03-05 12:53:00,2009-03-05 12:55:00,24,,200905,200907,200910,201003,201005,201007
2009-03-06,O,2009-03-06 03:30:00,2009-03-06 13:00:00,2009-03-06 12:53:00,2009-03-06 12:55:00,23,,200905,200907,200910,201003,201005,201007
2009-03-09,O,2009-03-09 03:30:00,2009-03-09 13:00:00,2009-03-09 12:53:00,2009-03-09 12:55:00,22,,200905,200907,200910,201003,201005,201007
2009-03-10,O,2009-03-10 03:30:00,2009-03-10 13:00:00,2009-03-10 12:53:00,2009-03-10 12:55:00,21,,200905,200907,200910,201003,201005,201007
2009-03-11,O,2009-03-11 03:30:00,2009-03-11 13:00:00,2009-03-11 12:53:00,2009-03-11 12:55:00,20,,200905,200907,200910,201003,201005,201007
2009-03-12,O,2009-03-12 03:30:00,2009-03-12 13:00:00,2009-03-12 12:53:00,2009-03-12 12:55:00,19,,200905,200907,200910,201003,201005,201007
2009-03-13,O,2009-03-13 03:30:00,2009-03-13 13:00:00,2009-03-13 12:53:00,2009-03-13 12:55:00,18,,200905,200907,200910,201003,201005,201007
2009-03-16,O,2009-03-16 03:30:00,2009-03-16 13:00:00,2009-03-16 12:53:00,2009-03-16 12:55:00,17,,200905,200907,200910,201003,201005,201007
2009-03-17,O,2009-03-17 03:30:00,2009-03-17 13:00:00,2009-03-17 12:53:00,2009-03-17 12:55:00,16,,200905,200907,200910,201003,201005,201007
2009-03-18,O,2009-03-18 03:30:00,2009-03-18 13:00:00,2009-03-18 12:53:00,2009-03-18 12:55:00,15,,200905,200907,200910,201003,201005,201007
2009-03-19,O,2009-03-19 03:30:00,2009-03-19 13:00:00,2009-03-19 12:53:00,2009-03-19 12:55:00,14,,200905,200907,200910,201003,201005,201007
2009-03-20,O,2009-03-20 03:30:00,2009-03-20 13:00:00,2009-03-20 12:53:00,2009-03-20 12:55:00,13,,200905,200907,200910,201003,201005,201007
2009-03-23,O,2009-03-23 03:30:00,2009-03-23 13:00:00,2009-03-23 12:53:00,2009-03-23 12:55:00,12,,200905,200907,200910,201003,201005,201007
2009-03-24,O,2009-03-24 03:30:00,2009-03-24 13:00:00,2009-03-24 12:53:00,2009-03-24 12:55:00,11,,200905,200907,200910,201003,201005,201007
2009-03-25,O,2009-03-25 03:30:00,2009-03-25 13:00:00,2009-03-25 12:53:00,2009-03-25 12:55:00,10,,200905,200907,200910,201003,201005,201007
2009-03-26,O,2009-03-26 03:30:00,2009-03-26 13:00:00,2009-03-26 12:53:00,2009-03-26 12:55:00,9,,200905,200907,200910,201003,201005,201007
2009-03-27,O,2009-03-27 03:30:00,2009-03-27 13:00:00,2009-03-27 12:53:00,2009-03-27 12:55:00,8,,200905,200907,200910,201003,201005,201007
2009-03-30,O,2009-03-30 03:30:00,2009-03-30 13:00:00,2009-03-30 12:53:00,2009-03-30 12:55:00,7,,200905,200907,200910,201003,201005,201007
2009-03-31,O,2009-03-31 03:30:00,2009-03-31 13:00:00,2009-03-31 12:53:00,2009-03-31 12:55:00,6,,200905,200907,200910,201003,201005,201007
2009-04-01,O,2009-04-01 03:30:00,2009-04-01 13:00:00,2009-04-01 12:53:00,2009-04-01 12:55:00,5,,200905,200907,200910,201003,201005,201007
2009-04-02,O,2009-04-02 03:30:00,2009-04-02 13:00:00,2009-04-02 12:53:00,2009-04-02 12:55:00,4,,200905,200907,200910,201003,201005,201007
2009-04-03,O,2009-04-03 03:30:00,2009-04-03 13:00:00,2009-04-03 12:53:00,2009-04-03 12:55:00,3,,200905,200907,200910,201003,201005,201007
2009-04-06,O,2009-04-06 03:30:00,2009-04-06 13:00:00,2009-04-06 12:53:00,2009-04-06 12:55:00,2,,200905,200907,200910,201003,201005,201007
2009-04-07,O,2009-04-07 03:30:00,2009-04-07 13:00:00,2009-04-07 12:53:00,2009-04-07 12:55:00,1,,200905,200907,200910,201003,201005,201007
2009-04-08,O,2009-04-08 03:30:00,2009-04-08 13:00:00,2009-04-08 12:53:00,2009-04-08 12:55:00,0,,200905,200907,200910,201003,201005,201007
2009-04-09,O,2009-04-09 03:30:00,2009-04-09 13:00:00,2009-04-09 12:53:00,2009-04-09 12:55:00,41,200905,200907,200910,201003,201005,201007,201010
2009-04-10,X,,,,,,,,,,,,
2009-04-13,O,2009-04-13 03:30:00,2009-04-13 13:00:00,2009-04-13 12:53:00,2009-04-13 12:55:00,40,200905,200907,200910,201003,201005,201007,201010
2009-04-14,O,2009-04-14 03:30:00,2009-04-14 13:00:00,2009-04-14 12:53:00,2009-04-14 12:55:00,39,200905,200907,200910,201003,201005,201007,201010
2009-04-15,O,2009-04-15 03:30:00,2009-04-15 13:00:00,2009-04-15 12:53:00,2009-04-15 12:55:00,38,200905,200907,200910,201003,201005,201007,201010
2009-04-16,O,2009-04-16 03:30:00,2009-04-16 13:00:00,2009-04-16 12:53:00,2009-04-16 12:55:00,37,200905,200907,200910,201003,201005,201007,201010
2009-04-17,O,2009-04-17 03:30:00,2009-04-17 13:00:00,2009-04-17 12:53:00,2009-04-17 12:55:00,36,200905,200907,200910,201003,201005,201007,201010
2009-04-20,O,2009-04-20 03:30:00,2009-04-20 13:00:00,2009-04-20 12:53:00,2009-04-20 12:55:00,35,200905,200907,200910,201003,201005,201007,201010
2009-04-21,O,2009-04-21 03:30:00,2009-04-21 13:00:00,2009-04-21 12:53:00,2009-04-21 12:55:00,34,200905,200907,200910,201003,201005,201007,201010
2009-04-22,O,2009-04-22 03:30:00,2009-04-22 13:00:00,2009-04-22 12:53:00,2009-04-22 12:55:00,33,200905,200907,200910,201003,201005,201007,201010
2009-04-23,O,2009-04-23 03:30:00,2009-04-23 13:00:00,2009-04-23 12:53:00,2009-04-23 12:55:00,32,200905,200907,200910,201003,201005,201007,201010
2009-04-24,O,2009-04-24 03:30:00,2009-04-24 13:00:00,2009-04-24 12:53:00,2009-04-24 12:55:00,31,200905,200907,200910,201003,201005,201007,201010
