date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,Gasoil_N0,Gasoil_N1,Gasoil_N2,Gasoil_N3,Gasoil_N4,Gasoil_N5,Gasoil_N6
2017-09-04,O,2017-09-03 18:00:00,2017-09-04 17:00:00,2017-09-04 11:28:00,2017-09-04 11:30:00,18,201709,201710,201711,201712,201801,201802,201803
2017-09-05,O,2017-09-04 19:00:00,2017-09-05 17:00:00,2017-09-05 11:28:00,2017-09-05 11:30:00,17,201709,201710,201711,201712,201801,201802,201803
2017-09-06,O,2017-09-05 19:00:00,2017-09-06 17:00:00,2017-09-06 11:28:00,2017-09-06 11:30:00,16,201709,201710,201711,201712,201801,201802,201803
2017-09-07,O,2017-09-06 19:00:00,2017-09-07 17:00:00,2017-09-07 11:28:00,2017-09-07 11:30:00,15,201709,201710,201711,201712,201801,201802,201803
2017-09-08,O,2017-09-07 19:00:00,2017-09-08 17:00:00,2017-09-08 11:28:00,2017-09-08 11:30:00,14,201709,201710,201711,201712,201801,201802,201803
2017-09-11,O,2017-09-10 18:00:00,2017-09-11 17:00:00,2017-09-11 11:28:00,2017-09-11 11:30:00,13,201709,201710,201711,201712,201801,201802,201803
2017-09-12,O,2017-09-11 19:00:00,2017-09-12 17:00:00,2017-09-12 11:28:00,2017-09-12 11:30:00,12,201709,201710,201711,201712,201801,201802,201803
2017-09-13,O,2017-09-12 19:00:00,2017-09-13 17:00:00,2017-09-13 11:28:00,2017-09-13 11:30:00,11,,201710,201711,201712,201801,201802,201803
2017-09-14,O,2017-09-13 19:00:00,2017-09-14 17:00:00,2017-09-14 11:28:00,2017-09-14 11:30:00,10,,201710,201711,201712,201801,201802,201803
2017-09-15,O,2017-09-14 19:00:00,2017-09-15 17:00:00,2017-09-15 11:28:00,2017-09-15 11:30:00,9,,201710,201711,201712,201801,201802,201803
2017-09-18,O,2017-09-17 18:00:00,2017-09-18 17:00:00,2017-09-18 11:28:00,2017-09-18 11:30:00,8,,201710,201711,201712,201801,201802,201803
2017-09-19,O,2017-09-18 19:00:00,2017-09-19 17:00:00,2017-09-19 11:28:00,2017-09-19 11:30:00,7,,201710,201711,201712,201801,201802,201803
2017-09-20,O,2017-09-19 19:00:00,2017-09-20 17:00:00,2017-09-20 11:28:00,2017-09-20 11:30:00,6,,201710,201711,201712,201801,201802,201803
2017-09-21,O,2017-09-20 19:00:00,2017-09-21 17:00:00,2017-09-21 11:28:00,2017-09-21 11:30:00,5,,201710,201711,201712,201801,201802,201803
2017-09-22,O,2017-09-21 19:00:00,2017-09-22 17:00:00,2017-09-22 11:28:00,2017-09-22 11:30:00,4,,201710,201711,201712,201801,201802,201803
2017-09-25,O,2017-09-24 18:00:00,2017-09-25 17:00:00,2017-09-25 11:28:00,2017-09-25 11:30:00,3,,201710,201711,201712,201801,201802,201803
2017-09-26,O,2017-09-25 19:00:00,2017-09-26 17:00:00,2017-09-26 11:28:00,2017-09-26 11:30:00,2,,201710,201711,201712,201801,201802,201803
2017-09-27,O,2017-09-26 19:00:00,2017-09-27 17:00:00,2017-09-27 11:28:00,2017-09-27 11:30:00,1,,201710,201711,201712,201801,201802,201803
2017-09-28,O,2017-09-27 19:00:00,2017-09-28 17:00:00,2017-09-28 11:28:00,2017-09-28 11:30:00,0,,201710,201711,201712,201801,201802,201803
2017-09-29,O,2017-09-28 19:00:00,2017-09-29 17:00:00,2017-09-29 11:28:00,2017-09-29 11:30:00,20,201710,201711,201712,201801,201802,201803,201804
2017-10-02,O,2017-10-01 18:00:00,2017-10-02 17:00:00,2017-10-02 11:28:00,2017-10-02 11:30:00,19,201710,201711,201712,201801,201802,201803,201804
2017-10-03,O,2017-10-02 19:00:00,2017-10-03 17:00:00,2017-10-03 11:28:00,2017-10-03 11:30:00,18,201710,201711,201712,201801,201802,201803,201804
2017-10-04,O,2017-10-03 19:00:00,2017-10-04 17:00:00,2017-10-04 11:28:00,2017-10-04 11:30:00,17,201710,201711,201712,201801,201802,201803,201804
2017-10-05,O,2017-10-04 19:00:00,2017-10-05 17:00:00,2017-10-05 11:28:00,2017-10-05 11:30:00,16,201710,201711,201712,201801,201802,201803,201804
2017-10-06,O,2017-10-05 19:00:00,2017-10-06 17:00:00,2017-10-06 11:28:00,2017-10-06 11:30:00,15,201710,201711,201712,201801,201802,201803,201804
2017-10-09,O,2017-10-08 18:00:00,2017-10-09 17:00:00,2017-10-09 11:28:00,2017-10-09 11:30:00,14,201710,201711,201712,201801,201802,201803,201804
2017-10-10,O,2017-10-09 19:00:00,2017-10-10 17:00:00,2017-10-10 11:28:00,2017-10-10 11:30:00,13,201710,201711,201712,201801,201802,201803,201804
2017-10-11,O,2017-10-10 19:00:00,2017-10-11 17:00:00,2017-10-11 11:28:00,2017-10-11 11:30:00,12,201710,201711,201712,201801,201802,201803,201804
2017-10-12,O,2017-10-11 19:00:00,2017-10-12 17:00:00,2017-10-12 11:28:00,2017-10-12 11:30:00,11,201710,201711,201712,201801,201802,201803,201804
2017-10-13,O,2017-10-12 19:00:00,2017-10-13 17:00:00,2017-10-13 11:28:00,2017-10-13 11:30:00,10,,201711,201712,201801,201802,201803,201804
2017-10-16,O,2017-10-15 18:00:00,2017-10-16 17:00:00,2017-10-16 11:28:00,2017-10-16 11:30:00,9,,201711,201712,201801,201802,201803,201804
2017-10-17,O,2017-10-16 19:00:00,2017-10-17 17:00:00,2017-10-17 11:28:00,2017-10-17 11:30:00,8,,201711,201712,201801,201802,201803,201804
2017-10-18,O,2017-10-17 19:00:00,2017-10-18 17:00:00,2017-10-18 11:28:00,2017-10-18 11:30:00,7,,201711,201712,201801,201802,201803,201804
2017-10-19,O,2017-10-18 19:00:00,2017-10-19 17:00:00,2017-10-19 11:28:00,2017-10-19 11:30:00,6,,201711,201712,201801,201802,201803,201804
2017-10-20,O,2017-10-19 19:00:00,2017-10-20 17:00:00,2017-10-20 11:28:00,2017-10-20 11:30:00,5,,201711,201712,201801,201802,201803,201804
2017-10-23,O,2017-10-22 18:00:00,2017-10-23 17:00:00,2017-10-23 11:28:00,2017-10-23 11:30:00,4,,201711,201712,201801,201802,201803,201804
2017-10-24,O,2017-10-23 19:00:00,2017-10-24 17:00:00,2017-10-24 11:28:00,2017-10-24 11:30:00,3,,201711,201712,201801,201802,201803,201804
2017-10-25,O,2017-10-24 19:00:00,2017-10-25 17:00:00,2017-10-25 11:28:00,2017-10-25 11:30:00,2,,201711,201712,201801,201802,201803,201804
2017-10-26,O,2017-10-25 19:00:00,2017-10-26 17:00:00,2017-10-26 11:28:00,2017-10-26 11:30:00,1,,201711,201712,201801,201802,201803,201804
2017-10-27,O,2017-10-26 19:00:00,2017-10-27 17:00:00,2017-10-27 11:28:00,2017-10-27 11:30:00,0,,201711,201712,201801,201802,201803,201804
2017-10-30,O,2017-10-29 19:00:00,2017-10-30 18:00:00,2017-10-30 12:28:00,2017-10-30 12:30:00,21,201711,201712,201801,201802,201803,201804,201805
2017-10-31,O,2017-10-30 20:00:00,2017-10-31 18:00:00,2017-10-31 12:28:00,2017-10-31 12:30:00,20,201711,201712,201801,201802,201803,201804,201805
2017-11-01,O,2017-10-31 20:00:00,2017-11-01 18:00:00,2017-11-01 12:28:00,2017-11-01 12:30:00,19,201711,201712,201801,201802,201803,201804,201805
2017-11-02,O,2017-11-01 20:00:00,2017-11-02 18:00:00,2017-11-02 12:28:00,2017-11-02 12:30:00,18,201711,201712,201801,201802,201803,201804,201805
2017-11-03,O,2017-11-02 20:00:00,2017-11-03 18:00:00,2017-11-03 12:28:00,2017-11-03 12:30:00,17,201711,201712,201801,201802,201803,201804,201805
2017-11-06,O,2017-11-05 18:00:00,2017-11-06 17:00:00,2017-11-06 11:28:00,2017-11-06 11:30:00,16,201711,201712,201801,201802,201803,201804,201805
2017-11-07,O,2017-11-06 19:00:00,2017-11-07 17:00:00,2017-11-07 11:28:00,2017-11-07 11:30:00,15,201711,201712,201801,201802,201803,201804,201805
2017-11-08,O,2017-11-07 19:00:00,2017-11-08 17:00:00,2017-11-08 11:28:00,2017-11-08 11:30:00,14,201711,201712,201801,201802,201803,201804,201805
2017-11-09,O,2017-11-08 19:00:00,2017-11-09 17:00:00,2017-11-09 11:28:00,2017-11-09 11:30:00,13,201711,201712,201801,201802,201803,201804,201805
2017-11-10,O,2017-11-09 19:00:00,2017-11-10 17:00:00,2017-11-10 11:28:00,2017-11-10 11:30:00,12,201711,201712,201801,201802,201803,201804,201805
2017-11-13,O,2017-11-12 18:00:00,2017-11-13 17:00:00,2017-11-13 11:28:00,2017-11-13 11:30:00,11,,201712,201801,201802,201803,201804,201805
2017-11-14,O,2017-11-13 19:00:00,2017-11-14 17:00:00,2017-11-14 11:28:00,2017-11-14 11:30:00,10,,201712,201801,201802,201803,201804,201805
2017-11-15,O,2017-11-14 19:00:00,2017-11-15 17:00:00,2017-11-15 11:28:00,2017-11-15 11:30:00,9,,201712,201801,201802,201803,201804,201805
2017-11-16,O,2017-11-15 19:00:00,2017-11-16 17:00:00,2017-11-16 11:28:00,2017-11-16 11:30:00,8,,201712,201801,201802,201803,201804,201805
2017-11-17,O,2017-11-16 19:00:00,2017-11-17 17:00:00,2017-11-17 11:28:00,2017-11-17 11:30:00,7,,201712,201801,201802,201803,201804,201805
2017-11-20,O,2017-11-19 18:00:00,2017-11-20 17:00:00,2017-11-20 11:28:00,2017-11-20 11:30:00,6,,201712,201801,201802,201803,201804,201805
2017-11-21,O,2017-11-20 19:00:00,2017-11-21 17:00:00,2017-11-21 11:28:00,2017-11-21 11:30:00,5,,201712,201801,201802,201803,201804,201805
2017-11-22,O,2017-11-21 19:00:00,2017-11-22 17:00:00,2017-11-22 11:28:00,2017-11-22 11:30:00,4,,201712,201801,201802,201803,201804,201805
2017-11-23,O,2017-11-22 19:00:00,2017-11-23 17:00:00,2017-11-23 11:28:00,2017-11-23 11:30:00,3,,201712,201801,201802,201803,201804,201805
2017-11-24,O,2017-11-23 19:00:00,2017-11-24 17:00:00,2017-11-24 11:28:00,2017-11-24 11:30:00,2,,201712,201801,201802,201803,201804,201805
2017-11-27,O,2017-11-26 18:00:00,2017-11-27 17:00:00,2017-11-27 11:28:00,2017-11-27 11:30:00,1,,201712,201801,201802,201803,201804,201805
2017-11-28,O,2017-11-27 19:00:00,2017-11-28 17:00:00,2017-11-28 11:28:00,2017-11-28 11:30:00,0,,201712,201801,201802,201803,201804,201805
2017-11-29,O,2017-11-28 19:00:00,2017-11-29 17:00:00,2017-11-29 11:28:00,2017-11-29 11:30:00,19,201712,201801,201802,201803,201804,201805,201806
2017-11-30,O,2017-11-29 19:00:00,2017-11-30 17:00:00,2017-11-30 11:28:00,2017-11-30 11:30:00,18,201712,201801,201802,201803,201804,201805,201806
2017-12-01,O,2017-11-30 19:00:00,2017-12-01 17:00:00,2017-12-01 11:28:00,2017-12-01 11:30:00,17,201712,201801,201802,201803,201804,201805,201806
2017-12-04,O,2017-12-03 18:00:00,2017-12-04 17:00:00,2017-12-04 11:28:00,2017-12-04 11:30:00,16,201712,201801,201802,201803,201804,201805,201806
2017-12-05,O,2017-12-04 19:00:00,2017-12-05 17:00:00,2017-12-05 11:28:00,2017-12-05 11:30:00,15,201712,201801,201802,201803,201804,201805,201806
2017-12-06,O,2017-12-05 19:00:00,2017-12-06 17:00:00,2017-12-06 11:28:00,2017-12-06 11:30:00,14,201712,201801,201802,201803,201804,201805,201806
2017-12-07,O,2017-12-06 19:00:00,2017-12-07 17:00:00,2017-12-07 11:28:00,2017-12-07 11:30:00,13,201712,201801,201802,201803,201804,201805,201806
2017-12-08,O,2017-12-07 19:00:00,2017-12-08 17:00:00,2017-12-08 11:28:00,2017-12-08 11:30:00,12,201712,201801,201802,201803,201804,201805,201806
2017-12-11,O,2017-12-10 18:00:00,2017-12-11 17:00:00,2017-12-11 11:28:00,2017-12-11 11:30:00,11,201712,201801,201802,201803,201804,201805,201806
2017-12-12,O,2017-12-11 19:00:00,2017-12-12 17:00:00,2017-12-12 11:28:00,2017-12-12 11:30:00,10,201712,201801,201802,201803,201804,201805,201806
2017-12-13,O,2017-12-12 19:00:00,2017-12-13 17:00:00,2017-12-13 11:28:00,2017-12-13 11:30:00,9,,201801,201802,201803,201804,201805,201806
2017-12-14,O,2017-12-13 19:00:00,2017-12-14 17:00:00,2017-12-14 11:28:00,2017-12-14 11:30:00,8,,201801,201802,201803,201804,201805,201806
2017-12-15,O,2017-12-14 19:00:00,2017-12-15 17:00:00,2017-12-15 11:28:00,2017-12-15 11:30:00,7,,201801,201802,201803,201804,201805,201806
2017-12-18,O,2017-12-17 18:00:00,2017-12-18 17:00:00,2017-12-18 11:28:00,2017-12-18 11:30:00,6,,201801,201802,201803,201804,201805,201806
2017-12-19,O,2017-12-18 19:00:00,2017-12-19 17:00:00,2017-12-19 11:28:00,2017-12-19 11:30:00,5,,201801,201802,201803,201804,201805,201806
2017-12-20,O,2017-12-19 19:00:00,2017-12-20 17:00:00,2017-12-20 11:28:00,2017-12-20 11:30:00,4,,201801,201802,201803,201804,201805,201806
2017-12-21,O,2017-12-20 19:00:00,2017-12-21 17:00:00,2017-12-21 11:28:00,2017-12-21 11:30:00,3,,201801,201802,201803,201804,201805,201806
2017-12-22,O,2017-12-21 19:00:00,2017-12-22 17:00:00,2017-12-22 11:28:00,2017-12-22 11:30:00,2,,201801,201802,201803,201804,201805,201806
2017-12-25,X,,,,,,,,,,,,
2017-12-26,O,2017-12-25 19:00:00,2017-12-26 17:00:00,2017-12-26 11:28:00,2017-12-26 11:30:00,1,,201801,201802,201803,201804,201805,201806
2017-12-27,O,2017-12-26 19:00:00,2017-12-27 17:00:00,2017-12-27 11:28:00,2017-12-27 11:30:00,0,,201801,201802,201803,201804,201805,201806
2017-12-28,O,2017-12-27 19:00:00,2017-12-28 17:00:00,2017-12-28 11:28:00,2017-12-28 11:30:00,21,201801,201802,201803,201804,201805,201806,201807
2017-12-29,O,2017-12-28 19:00:00,2017-12-29 17:00:00,2017-12-29 11:28:00,2017-12-29 11:30:00,20,201801,201802,201803,201804,201805,201806,201807
2018-01-01,X,,,,,,,,,,,,
2018-01-02,O,2018-01-01 19:00:00,2018-01-02 17:00:00,2018-01-02 11:28:00,2018-01-02 11:30:00,19,201801,201802,201803,201804,201805,201806,201807
2018-01-03,O,2018-01-02 19:00:00,2018-01-03 17:00:00,2018-01-03 11:28:00,2018-01-03 11:30:00,18,201801,201802,201803,201804,201805,201806,201807
2018-01-04,O,2018-01-03 19:00:00,2018-01-04 17:00:00,2018-01-04 11:28:00,2018-01-04 11:30:00,17,201801,201802,201803,201804,201805,201806,201807
2018-01-05,O,2018-01-04 19:00:00,2018-01-05 17:00:00,2018-01-05 11:28:00,2018-01-05 11:30:00,16,201801,201802,201803,201804,201805,201806,201807
2018-01-08,O,2018-01-07 18:00:00,2018-01-08 17:00:00,2018-01-08 11:28:00,2018-01-08 11:30:00,15,201801,201802,201803,201804,201805,201806,201807
2018-01-09,O,2018-01-08 19:00:00,2018-01-09 17:00:00,2018-01-09 11:28:00,2018-01-09 11:30:00,14,201801,201802,201803,201804,201805,201806,201807
2018-01-10,O,2018-01-09 19:00:00,2018-01-10 17:00:00,2018-01-10 11:28:00,2018-01-10 11:30:00,13,201801,201802,201803,201804,201805,201806,201807
2018-01-11,O,2018-01-10 19:00:00,2018-01-11 17:00:00,2018-01-11 11:28:00,2018-01-11 11:30:00,12,201801,201802,201803,201804,201805,201806,201807
2018-01-12,O,2018-01-11 19:00:00,2018-01-12 17:00:00,2018-01-12 11:28:00,2018-01-12 11:30:00,11,,201802,201803,201804,201805,201806,201807
2018-01-15,O,2018-01-14 18:00:00,2018-01-15 17:00:00,2018-01-15 11:28:00,2018-01-15 11:30:00,10,,201802,201803,201804,201805,201806,201807
2018-01-16,O,2018-01-15 19:00:00,2018-01-16 17:00:00,2018-01-16 11:28:00,2018-01-16 11:30:00,9,,201802,201803,201804,201805,201806,201807
2018-01-17,O,2018-01-16 19:00:00,2018-01-17 17:00:00,2018-01-17 11:28:00,2018-01-17 11:30:00,8,,201802,201803,201804,201805,201806,201807
2018-01-18,O,2018-01-17 19:00:00,2018-01-18 17:00:00,2018-01-18 11:28:00,2018-01-18 11:30:00,7,,201802,201803,201804,201805,201806,201807
2018-01-19,O,2018-01-18 19:00:00,2018-01-19 17:00:00,2018-01-19 11:28:00,2018-01-19 11:30:00,6,,201802,201803,201804,201805,201806,201807
2018-01-22,O,2018-01-21 18:00:00,2018-01-22 17:00:00,2018-01-22 11:28:00,2018-01-22 11:30:00,5,,201802,201803,201804,201805,201806,201807
2018-01-23,O,2018-01-22 19:00:00,2018-01-23 17:00:00,2018-01-23 11:28:00,2018-01-23 11:30:00,4,,201802,201803,201804,201805,201806,201807
2018-01-24,O,2018-01-23 19:00:00,2018-01-24 17:00:00,2018-01-24 11:28:00,2018-01-24 11:30:00,3,,201802,201803,201804,201805,201806,201807
2018-01-25,O,2018-01-24 19:00:00,2018-01-25 17:00:00,2018-01-25 11:28:00,2018-01-25 11:30:00,2,,201802,201803,201804,201805,201806,201807
2018-01-26,O,2018-01-25 19:00:00,2018-01-26 17:00:00,2018-01-26 11:28:00,2018-01-26 11:30:00,1,,201802,201803,201804,201805,201806,201807
2018-01-29,O,2018-01-28 18:00:00,2018-01-29 17:00:00,2018-01-29 11:28:00,2018-01-29 11:30:00,0,,201802,201803,201804,201805,201806,201807
2018-01-30,O,2018-01-29 19:00:00,2018-01-30 17:00:00,2018-01-30 11:28:00,2018-01-30 11:30:00,19,201802,201803,201804,201805,201806,201807,201808
2018-01-31,O,2018-01-30 19:00:00,2018-01-31 17:00:00,2018-01-31 11:28:00,2018-01-31 11:30:00,18,201802,201803,201804,201805,201806,201807,201808
2018-02-01,O,2018-01-31 19:00:00,2018-02-01 17:00:00,2018-02-01 11:28:00,2018-02-01 11:30:00,17,201802,201803,201804,201805,201806,201807,201808
2018-02-02,O,2018-02-01 19:00:00,2018-02-02 17:00:00,2018-02-02 11:28:00,2018-02-02 11:30:00,16,201802,201803,201804,201805,201806,201807,201808
2018-02-05,O,2018-02-04 18:00:00,2018-02-05 17:00:00,2018-02-05 11:28:00,2018-02-05 11:30:00,15,201802,201803,201804,201805,201806,201807,201808
2018-02-06,O,2018-02-05 19:00:00,2018-02-06 17:00:00,2018-02-06 11:28:00,2018-02-06 11:30:00,14,201802,201803,201804,201805,201806,201807,201808
2018-02-07,O,2018-02-06 19:00:00,2018-02-07 17:00:00,2018-02-07 11:28:00,2018-02-07 11:30:00,13,201802,201803,201804,201805,201806,201807,201808
2018-02-08,O,2018-02-07 19:00:00,2018-02-08 17:00:00,2018-02-08 11:28:00,2018-02-08 11:30:00,12,201802,201803,201804,201805,201806,201807,201808
2018-02-09,O,2018-02-08 19:00:00,2018-02-09 17:00:00,2018-02-09 11:28:00,2018-02-09 11:30:00,11,201802,201803,201804,201805,201806,201807,201808
2018-02-12,O,2018-02-11 18:00:00,2018-02-12 17:00:00,2018-02-12 11:28:00,2018-02-12 11:30:00,10,201802,201803,201804,201805,201806,201807,201808
2018-02-13,O,2018-02-12 19:00:00,2018-02-13 17:00:00,2018-02-13 11:28:00,2018-02-13 11:30:00,9,,201803,201804,201805,201806,201807,201808
2018-02-14,O,2018-02-13 19:00:00,2018-02-14 17:00:00,2018-02-14 11:28:00,2018-02-14 11:30:00,8,,201803,201804,201805,201806,201807,201808
2018-02-15,O,2018-02-14 19:00:00,2018-02-15 17:00:00,2018-02-15 11:28:00,2018-02-15 11:30:00,7,,201803,201804,201805,201806,201807,201808
2018-02-16,O,2018-02-15 19:00:00,2018-02-16 17:00:00,2018-02-16 11:28:00,2018-02-16 11:30:00,6,,201803,201804,201805,201806,201807,201808
2018-02-19,O,2018-02-18 18:00:00,2018-02-19 17:00:00,2018-02-19 11:28:00,2018-02-19 11:30:00,5,,201803,201804,201805,201806,201807,201808
2018-02-20,O,2018-02-19 19:00:00,2018-02-20 17:00:00,2018-02-20 11:28:00,2018-02-20 11:30:00,4,,201803,201804,201805,201806,201807,201808
2018-02-21,O,2018-02-20 19:00:00,2018-02-21 17:00:00,2018-02-21 11:28:00,2018-02-21 11:30:00,3,,201803,201804,201805,201806,201807,201808
2018-02-22,O,2018-02-21 19:00:00,2018-02-22 17:00:00,2018-02-22 11:28:00,2018-02-22 11:30:00,2,,201803,201804,201805,201806,201807,201808
2018-02-23,O,2018-02-22 19:00:00,2018-02-23 17:00:00,2018-02-23 11:28:00,2018-02-23 11:30:00,1,,201803,201804,201805,201806,201807,201808
2018-02-26,O,2018-02-25 18:00:00,2018-02-26 17:00:00,2018-02-26 11:28:00,2018-02-26 11:30:00,0,,201803,201804,201805,201806,201807,201808
2018-02-27,O,2018-02-26 19:00:00,2018-02-27 17:00:00,2018-02-27 11:28:00,2018-02-27 11:30:00,21,201803,201804,201805,201806,201807,201808,201809
2018-02-28,O,2018-02-27 19:00:00,2018-02-28 17:00:00,2018-02-28 11:28:00,2018-02-28 11:30:00,20,201803,201804,201805,201806,201807,201808,201809
2018-03-01,O,2018-02-28 19:00:00,2018-03-01 17:00:00,2018-03-01 11:28:00,2018-03-01 11:30:00,19,201803,201804,201805,201806,201807,201808,201809
2018-03-02,O,2018-03-01 19:00:00,2018-03-02 17:00:00,2018-03-02 11:28:00,2018-03-02 11:30:00,18,201803,201804,201805,201806,201807,201808,201809
2018-03-05,O,2018-03-04 18:00:00,2018-03-05 17:00:00,2018-03-05 11:28:00,2018-03-05 11:30:00,17,201803,201804,201805,201806,201807,201808,201809
2018-03-06,O,2018-03-05 19:00:00,2018-03-06 17:00:00,2018-03-06 11:28:00,2018-03-06 11:30:00,16,201803,201804,201805,201806,201807,201808,201809
2018-03-07,O,2018-03-06 19:00:00,2018-03-07 17:00:00,2018-03-07 11:28:00,2018-03-07 11:30:00,15,201803,201804,201805,201806,201807,201808,201809
2018-03-08,O,2018-03-07 19:00:00,2018-03-08 17:00:00,2018-03-08 11:28:00,2018-03-08 11:30:00,14,201803,201804,201805,201806,201807,201808,201809
2018-03-09,O,2018-03-08 19:00:00,2018-03-09 17:00:00,2018-03-09 11:28:00,2018-03-09 11:30:00,13,201803,201804,201805,201806,201807,201808,201809
2018-03-12,O,2018-03-11 19:00:00,2018-03-12 18:00:00,2018-03-12 12:28:00,2018-03-12 12:30:00,12,201803,201804,201805,201806,201807,201808,201809
2018-03-13,O,2018-03-12 20:00:00,2018-03-13 18:00:00,2018-03-13 12:28:00,2018-03-13 12:30:00,11,,201804,201805,201806,201807,201808,201809
2018-03-14,O,2018-03-13 20:00:00,2018-03-14 18:00:00,2018-03-14 12:28:00,2018-03-14 12:30:00,10,,201804,201805,201806,201807,201808,201809
2018-03-15,O,2018-03-14 20:00:00,2018-03-15 18:00:00,2018-03-15 12:28:00,2018-03-15 12:30:00,9,,201804,201805,201806,201807,201808,201809
2018-03-16,O,2018-03-15 20:00:00,2018-03-16 18:00:00,2018-03-16 12:28:00,2018-03-16 12:30:00,8,,201804,201805,201806,201807,201808,201809
2018-03-19,O,2018-03-18 19:00:00,2018-03-19 18:00:00,2018-03-19 12:28:00,2018-03-19 12:30:00,7,,201804,201805,201806,201807,201808,201809
2018-03-20,O,2018-03-19 20:00:00,2018-03-20 18:00:00,2018-03-20 12:28:00,2018-03-20 12:30:00,6,,201804,201805,201806,201807,201808,201809
2018-03-21,O,2018-03-20 20:00:00,2018-03-21 18:00:00,2018-03-21 12:28:00,2018-03-21 12:30:00,5,,201804,201805,201806,201807,201808,201809
2018-03-22,O,2018-03-21 20:00:00,2018-03-22 18:00:00,2018-03-22 12:28:00,2018-03-22 12:30:00,4,,201804,201805,201806,201807,201808,201809
2018-03-23,O,2018-03-22 20:00:00,2018-03-23 18:00:00,2018-03-23 12:28:00,2018-03-23 12:30:00,3,,201804,201805,201806,201807,201808,201809
2018-03-26,O,2018-03-25 18:00:00,2018-03-26 17:00:00,2018-03-26 11:28:00,2018-03-26 11:30:00,2,,201804,201805,201806,201807,201808,201809
2018-03-27,O,2018-03-26 19:00:00,2018-03-27 17:00:00,2018-03-27 11:28:00,2018-03-27 11:30:00,1,,201804,201805,201806,201807,201808,201809
2018-03-28,O,2018-03-27 19:00:00,2018-03-28 17:00:00,2018-03-28 11:28:00,2018-03-28 11:30:00,0,,201804,201805,201806,201807,201808,201809
2018-03-29,O,2018-03-28 19:00:00,2018-03-29 17:00:00,2018-03-29 11:28:00,2018-03-29 11:30:00,19,201804,201805,201806,201807,201808,201809,201810
2018-03-30,X,,,,,,,,,,,,
2018-04-02,O,2018-04-01 18:00:00,2018-04-02 17:00:00,2018-04-02 11:28:00,2018-04-02 11:30:00,18,201804,201805,201806,201807,201808,201809,201810
2018-04-03,O,2018-04-02 19:00:00,2018-04-03 17:00:00,2018-04-03 11:28:00,2018-04-03 11:30:00,17,201804,201805,201806,201807,201808,201809,201810
2018-04-04,O,2018-04-03 19:00:00,2018-04-04 17:00:00,2018-04-04 11:28:00,2018-04-04 11:30:00,16,201804,201805,201806,201807,201808,201809,201810
2018-04-05,O,2018-04-04 19:00:00,2018-04-05 17:00:00,2018-04-05 11:28:00,2018-04-05 11:30:00,15,201804,201805,201806,201807,201808,201809,201810
2018-04-06,O,2018-04-05 19:00:00,2018-04-06 17:00:00,2018-04-06 11:28:00,2018-04-06 11:30:00,14,201804,201805,201806,201807,201808,201809,201810
2018-04-09,O,2018-04-08 18:00:00,2018-04-09 17:00:00,2018-04-09 11:28:00,2018-04-09 11:30:00,13,201804,201805,201806,201807,201808,201809,201810
2018-04-10,O,2018-04-09 19:00:00,2018-04-10 17:00:00,2018-04-10 11:28:00,2018-04-10 11:30:00,12,201804,201805,201806,201807,201808,201809,201810
2018-04-11,O,2018-04-10 19:00:00,2018-04-11 17:00:00,2018-04-11 11:28:00,2018-04-11 11:30:00,11,201804,201805,201806,201807,201808,201809,201810
2018-04-12,O,2018-04-11 19:00:00,2018-04-12 17:00:00,2018-04-12 11:28:00,2018-04-12 11:30:00,10,201804,201805,201806,201807,201808,201809,201810
2018-04-13,O,2018-04-12 19:00:00,2018-04-13 17:00:00,2018-04-13 11:28:00,2018-04-13 11:30:00,9,,201805,201806,201807,201808,201809,201810
2018-04-16,O,2018-04-15 18:00:00,2018-04-16 17:00:00,2018-04-16 11:28:00,2018-04-16 11:30:00,8,,201805,201806,201807,201808,201809,201810
2018-04-17,O,2018-04-16 19:00:00,2018-04-17 17:00:00,2018-04-17 11:28:00,2018-04-17 11:30:00,7,,201805,201806,201807,201808,201809,201810
2018-04-18,O,2018-04-17 19:00:00,2018-04-18 17:00:00,2018-04-18 11:28:00,2018-04-18 11:30:00,6,,201805,201806,201807,201808,201809,201810
2018-04-19,O,2018-04-18 19:00:00,2018-04-19 17:00:00,2018-04-19 11:28:00,2018-04-19 11:30:00,5,,201805,201806,201807,201808,201809,201810
2018-04-20,O,2018-04-19 19:00:00,2018-04-20 17:00:00,2018-04-20 11:28:00,2018-04-20 11:30:00,4,,201805,201806,201807,201808,201809,201810
2018-04-23,O,2018-04-22 18:00:00,2018-04-23 17:00:00,2018-04-23 11:28:00,2018-04-23 11:30:00,3,,201805,201806,201807,201808,201809,201810
2018-04-24,O,2018-04-23 19:00:00,2018-04-24 17:00:00,2018-04-24 11:28:00,2018-04-24 11:30:00,2,,201805,201806,201807,201808,201809,201810
2018-04-25,O,2018-04-24 19:00:00,2018-04-25 17:00:00,2018-04-25 11:28:00,2018-04-25 11:30:00,1,,201805,201806,201807,201808,201809,201810
2018-04-26,O,2018-04-25 19:00:00,2018-04-26 17:00:00,2018-04-26 11:28:00,2018-04-26 11:30:00,0,,201805,201806,201807,201808,201809,201810
