date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,LondonSugar_N0,LondonSugar_N1,LondonSugar_N2,LondonSugar_N3,LondonSugar_N4,LondonSugar_N5,LondonSugar_N6
2004-02-26,O,2004-02-26 04:45:00,2004-02-26 13:00:00,2004-02-26 12:53:00,2004-02-26 12:55:00,23,,200405,200408,200410,200412,200503,200505
2004-02-27,O,2004-02-27 04:45:00,2004-02-27 13:00:00,2004-02-27 12:53:00,2004-02-27 12:55:00,22,,200405,200408,200410,200412,200503,200505
2004-03-01,O,2004-03-01 04:45:00,2004-03-01 13:00:00,2004-03-01 12:53:00,2004-03-01 12:55:00,21,,200405,200408,200410,200412,200503,200505
2004-03-02,O,2004-03-02 04:45:00,2004-03-02 13:00:00,2004-03-02 12:53:00,2004-03-02 12:55:00,20,,200405,200408,200410,200412,200503,200505
2004-03-03,O,2004-03-03 04:45:00,2004-03-03 13:00:00,2004-03-03 12:53:00,2004-03-03 12:55:00,19,,200405,200408,200410,200412,200503,200505
2004-03-04,O,2004-03-04 04:45:00,2004-03-04 13:00:00,2004-03-04 12:53:00,2004-03-04 12:55:00,18,,200405,200408,200410,200412,200503,200505
2004-03-05,O,2004-03-05 04:45:00,2004-03-05 13:00:00,2004-03-05 12:53:00,2004-03-05 12:55:00,17,,200405,200408,200410,200412,200503,200505
2004-03-08,O,2004-03-08 04:45:00,2004-03-08 13:00:00,2004-03-08 12:53:00,2004-03-08 12:55:00,16,,200405,200408,200410,200412,200503,200505
2004-03-09,O,2004-03-09 04:45:00,2004-03-09 13:00:00,2004-03-09 12:53:00,2004-03-09 12:55:00,15,,200405,200408,200410,200412,200503,200505
2004-03-10,O,2004-03-10 04:45:00,2004-03-10 13:00:00,2004-03-10 12:53:00,2004-03-10 12:55:00,14,,200405,200408,200410,200412,200503,200505
2004-03-11,O,2004-03-11 04:45:00,2004-03-11 13:00:00,2004-03-11 12:53:00,2004-03-11 12:55:00,13,,200405,200408,200410,200412,200503,200505
2004-03-12,O,2004-03-12 04:45:00,2004-03-12 13:00:00,2004-03-12 12:53:00,2004-03-12 12:55:00,12,,200405,200408,200410,200412,200503,200505
2004-03-15,O,2004-03-15 04:45:00,2004-03-15 13:00:00,2004-03-15 12:53:00,2004-03-15 12:55:00,11,,200405,200408,200410,200412,200503,200505
2004-03-16,O,2004-03-16 04:45:00,2004-03-16 13:00:00,2004-03-16 12:53:00,2004-03-16 12:55:00,10,,200405,200408,200410,200412,200503,200505
2004-03-17,O,2004-03-17 04:45:00,2004-03-17 13:00:00,2004-03-17 12:53:00,2004-03-17 12:55:00,9,,200405,200408,200410,200412,200503,200505
2004-03-18,O,2004-03-18 04:45:00,2004-03-18 13:00:00,2004-03-18 12:53:00,2004-03-18 12:55:00,8,,200405,200408,200410,200412,200503,200505
2004-03-19,O,2004-03-19 04:45:00,2004-03-19 13:00:00,2004-03-19 12:53:00,2004-03-19 12:55:00,7,,200405,200408,200410,200412,200503,200505
2004-03-22,O,2004-03-22 04:45:00,2004-03-22 13:00:00,2004-03-22 12:53:00,2004-03-22 12:55:00,6,,200405,200408,200410,200412,200503,200505
2004-03-23,O,2004-03-23 04:45:00,2004-03-23 13:00:00,2004-03-23 12:53:00,2004-03-23 12:55:00,5,,200405,200408,200410,200412,200503,200505
2004-03-24,O,2004-03-24 04:45:00,2004-03-24 13:00:00,2004-03-24 12:53:00,2004-03-24 12:55:00,4,,200405,200408,200410,200412,200503,200505
2004-03-25,O,2004-03-25 04:45:00,2004-03-25 13:00:00,2004-03-25 12:53:00,2004-03-25 12:55:00,3,,200405,200408,200410,200412,200503,200505
2004-03-26,O,2004-03-26 04:45:00,2004-03-26 13:00:00,2004-03-26 12:53:00,2004-03-26 12:55:00,2,,200405,200408,200410,200412,200503,200505
2004-03-29,O,2004-03-29 03:45:00,2004-03-29 12:00:00,2004-03-29 11:53:00,2004-03-29 11:55:00,1,,200405,200408,200410,200412,200503,200505
2004-03-30,O,2004-03-30 03:45:00,2004-03-30 12:00:00,2004-03-30 11:53:00,2004-03-30 11:55:00,0,,200405,200408,200410,200412,200503,200505
2004-03-31,O,2004-03-31 03:45:00,2004-03-31 12:00:00,2004-03-31 11:53:00,2004-03-31 11:55:00,63,200405,200408,200410,200412,200503,200505,200508
2004-04-01,O,2004-04-01 03:45:00,2004-04-01 12:00:00,2004-04-01 11:53:00,2004-04-01 11:55:00,62,200405,200408,200410,200412,200503,200505,200508
2004-04-02,O,2004-04-02 03:45:00,2004-04-02 12:00:00,2004-04-02 11:53:00,2004-04-02 11:55:00,61,200405,200408,200410,200412,200503,200505,200508
2004-04-05,O,2004-04-05 04:45:00,2004-04-05 13:00:00,2004-04-05 12:53:00,2004-04-05 12:55:00,60,200405,200408,200410,200412,200503,200505,200508
2004-04-06,O,2004-04-06 04:45:00,2004-04-06 13:00:00,2004-04-06 12:53:00,2004-04-06 12:55:00,59,200405,200408,200410,200412,200503,200505,200508
2004-04-07,O,2004-04-07 04:45:00,2004-04-07 13:00:00,2004-04-07 12:53:00,2004-04-07 12:55:00,58,200405,200408,200410,200412,200503,200505,200508
2004-04-08,O,2004-04-08 04:45:00,2004-04-08 13:00:00,2004-04-08 12:53:00,2004-04-08 12:55:00,57,200405,200408,200410,200412,200503,200505,200508
2004-04-09,X,,,,,,,,,,,,
2004-04-12,X,,,,,,,,,,,,
2004-04-13,O,2004-04-13 04:45:00,2004-04-13 13:00:00,2004-04-13 12:53:00,2004-04-13 12:55:00,56,200405,200408,200410,200412,200503,200505,200508
2004-04-14,O,2004-04-14 04:45:00,2004-04-14 13:00:00,2004-04-14 12:53:00,2004-04-14 12:55:00,55,200405,200408,200410,200412,200503,200505,200508
2004-04-15,O,2004-04-15 04:45:00,2004-04-15 13:00:00,2004-04-15 12:53:00,2004-04-15 12:55:00,54,200405,200408,200410,200412,200503,200505,200508
2004-04-16,O,2004-04-16 04:45:00,2004-04-16 13:00:00,2004-04-16 12:53:00,2004-04-16 12:55:00,53,,200408,200410,200412,200503,200505,200508
2004-04-19,O,2004-04-19 04:45:00,2004-04-19 13:00:00,2004-04-19 12:53:00,2004-04-19 12:55:00,52,,200408,200410,200412,200503,200505,200508
2004-04-20,O,2004-04-20 04:45:00,2004-04-20 13:00:00,2004-04-20 12:53:00,2004-04-20 12:55:00,51,,200408,200410,200412,200503,200505,200508
2004-04-21,O,2004-04-21 04:45:00,2004-04-21 13:00:00,2004-04-21 12:53:00,2004-04-21 12:55:00,50,,200408,200410,200412,200503,200505,200508
2004-04-22,O,2004-04-22 04:45:00,2004-04-22 13:00:00,2004-04-22 12:53:00,2004-04-22 12:55:00,49,,200408,200410,200412,200503,200505,200508
2004-04-23,O,2004-04-23 04:45:00,2004-04-23 13:00:00,2004-04-23 12:53:00,2004-04-23 12:55:00,48,,200408,200410,200412,200503,200505,200508
2004-04-26,O,2004-04-26 04:45:00,2004-04-26 13:00:00,2004-04-26 12:53:00,2004-04-26 12:55:00,47,,200408,200410,200412,200503,200505,200508
2004-04-27,O,2004-04-27 04:45:00,2004-04-27 13:00:00,2004-04-27 12:53:00,2004-04-27 12:55:00,46,,200408,200410,200412,200503,200505,200508
2004-04-28,O,2004-04-28 04:45:00,2004-04-28 13:00:00,2004-04-28 12:53:00,2004-04-28 12:55:00,45,,200408,200410,200412,200503,200505,200508
2004-04-29,O,2004-04-29 04:45:00,2004-04-29 13:00:00,2004-04-29 12:53:00,2004-04-29 12:55:00,44,,200408,200410,200412,200503,200505,200508
2004-04-30,O,2004-04-30 04:45:00,2004-04-30 13:00:00,2004-04-30 12:53:00,2004-04-30 12:55:00,43,,200408,200410,200412,200503,200505,200508
2004-05-03,X,,,,,,,,,,,,
2004-05-04,O,2004-05-04 04:45:00,2004-05-04 13:00:00,2004-05-04 12:53:00,2004-05-04 12:55:00,42,,200408,200410,200412,200503,200505,200508
2004-05-05,O,2004-05-05 04:45:00,2004-05-05 13:00:00,2004-05-05 12:53:00,2004-05-05 12:55:00,41,,200408,200410,200412,200503,200505,200508
2004-05-06,O,2004-05-06 04:45:00,2004-05-06 13:00:00,2004-05-06 12:53:00,2004-05-06 12:55:00,40,,200408,200410,200412,200503,200505,200508
2004-05-07,O,2004-05-07 04:45:00,2004-05-07 13:00:00,2004-05-07 12:53:00,2004-05-07 12:55:00,39,,200408,200410,200412,200503,200505,200508
2004-05-10,O,2004-05-10 04:45:00,2004-05-10 13:00:00,2004-05-10 12:53:00,2004-05-10 12:55:00,38,,200408,200410,200412,200503,200505,200508
2004-05-11,O,2004-05-11 04:45:00,2004-05-11 13:00:00,2004-05-11 12:53:00,2004-05-11 12:55:00,37,,200408,200410,200412,200503,200505,200508
2004-05-12,O,2004-05-12 04:45:00,2004-05-12 13:00:00,2004-05-12 12:53:00,2004-05-12 12:55:00,36,,200408,200410,200412,200503,200505,200508
2004-05-13,O,2004-05-13 04:45:00,2004-05-13 13:00:00,2004-05-13 12:53:00,2004-05-13 12:55:00,35,,200408,200410,200412,200503,200505,200508
2004-05-14,O,2004-05-14 04:45:00,2004-05-14 13:00:00,2004-05-14 12:53:00,2004-05-14 12:55:00,34,,200408,200410,200412,200503,200505,200508
2004-05-17,O,2004-05-17 04:45:00,2004-05-17 13:00:00,2004-05-17 12:53:00,2004-05-17 12:55:00,33,,200408,200410,200412,200503,200505,200508
2004-05-18,O,2004-05-18 04:45:00,2004-05-18 13:00:00,2004-05-18 12:53:00,2004-05-18 12:55:00,32,,200408,200410,200412,200503,200505,200508
2004-05-19,O,2004-05-19 04:45:00,2004-05-19 13:00:00,2004-05-19 12:53:00,2004-05-19 12:55:00,31,,200408,200410,200412,200503,200505,200508
2004-05-20,O,2004-05-20 04:45:00,2004-05-20 13:00:00,2004-05-20 12:53:00,2004-05-20 12:55:00,30,,200408,200410,200412,200503,200505,200508
2004-05-21,O,2004-05-21 04:45:00,2004-05-21 13:00:00,2004-05-21 12:53:00,2004-05-21 12:55:00,29,,200408,200410,200412,200503,200505,200508
2004-05-24,O,2004-05-24 04:45:00,2004-05-24 13:00:00,2004-05-24 12:53:00,2004-05-24 12:55:00,28,,200408,200410,200412,200503,200505,200508
2004-05-25,O,2004-05-25 04:45:00,2004-05-25 13:00:00,2004-05-25 12:53:00,2004-05-25 12:55:00,27,,200408,200410,200412,200503,200505,200508
2004-05-26,O,2004-05-26 04:45:00,2004-05-26 13:00:00,2004-05-26 12:53:00,2004-05-26 12:55:00,26,,200408,200410,200412,200503,200505,200508
2004-05-27,O,2004-05-27 04:45:00,2004-05-27 13:00:00,2004-05-27 12:53:00,2004-05-27 12:55:00,25,,200408,200410,200412,200503,200505,200508
2004-05-28,O,2004-05-28 04:45:00,2004-05-28 13:00:00,2004-05-28 12:53:00,2004-05-28 12:55:00,24,,200408,200410,200412,200503,200505,200508
2004-05-31,X,,,,,,,,,,,,
2004-06-01,O,2004-06-01 04:45:00,2004-06-01 13:00:00,2004-06-01 12:53:00,2004-06-01 12:55:00,23,,200408,200410,200412,200503,200505,200508
2004-06-02,O,2004-06-02 04:45:00,2004-06-02 13:00:00,2004-06-02 12:53:00,2004-06-02 12:55:00,22,,200408,200410,200412,200503,200505,200508
2004-06-03,O,2004-06-03 04:45:00,2004-06-03 13:00:00,2004-06-03 12:53:00,2004-06-03 12:55:00,21,,200408,200410,200412,200503,200505,200508
2004-06-04,O,2004-06-04 04:45:00,2004-06-04 13:00:00,2004-06-04 12:53:00,2004-06-04 12:55:00,20,,200408,200410,200412,200503,200505,200508
2004-06-07,O,2004-06-07 04:45:00,2004-06-07 13:00:00,2004-06-07 12:53:00,2004-06-07 12:55:00,19,,200408,200410,200412,200503,200505,200508
2004-06-08,O,2004-06-08 04:45:00,2004-06-08 13:00:00,2004-06-08 12:53:00,2004-06-08 12:55:00,18,,200408,200410,200412,200503,200505,200508
2004-06-09,O,2004-06-09 04:45:00,2004-06-09 13:00:00,2004-06-09 12:53:00,2004-06-09 12:55:00,17,,200408,200410,200412,200503,200505,200508
2004-06-10,O,2004-06-10 04:45:00,2004-06-10 13:00:00,2004-06-10 12:53:00,2004-06-10 12:55:00,16,,200408,200410,200412,200503,200505,200508
2004-06-11,O,2004-06-11 04:45:00,2004-06-11 13:00:00,2004-06-11 12:53:00,2004-06-11 12:55:00,15,,200408,200410,200412,200503,200505,200508
2004-06-14,O,2004-06-14 04:45:00,2004-06-14 13:00:00,2004-06-14 12:53:00,2004-06-14 12:55:00,14,,200408,200410,200412,200503,200505,200508
2004-06-15,O,2004-06-15 04:45:00,2004-06-15 13:00:00,2004-06-15 12:53:00,2004-06-15 12:55:00,13,,200408,200410,200412,200503,200505,200508
2004-06-16,O,2004-06-16 04:45:00,2004-06-16 13:00:00,2004-06-16 12:53:00,2004-06-16 12:55:00,12,,200408,200410,200412,200503,200505,200508
2004-06-17,O,2004-06-17 04:45:00,2004-06-17 13:00:00,2004-06-17 12:53:00,2004-06-17 12:55:00,11,,200408,200410,200412,200503,200505,200508
2004-06-18,O,2004-06-18 04:45:00,2004-06-18 13:00:00,2004-06-18 12:53:00,2004-06-18 12:55:00,10,,200408,200410,200412,200503,200505,200508
2004-06-21,O,2004-06-21 04:45:00,2004-06-21 13:00:00,2004-06-21 12:53:00,2004-06-21 12:55:00,9,,200408,200410,200412,200503,200505,200508
2004-06-22,O,2004-06-22 04:45:00,2004-06-22 13:00:00,2004-06-22 12:53:00,2004-06-22 12:55:00,8,,200408,200410,200412,200503,200505,200508
2004-06-23,O,2004-06-23 04:45:00,2004-06-23 13:00:00,2004-06-23 12:53:00,2004-06-23 12:55:00,7,,200408,200410,200412,200503,200505,200508
2004-06-24,O,2004-06-24 04:45:00,2004-06-24 13:00:00,2004-06-24 12:53:00,2004-06-24 12:55:00,6,,200408,200410,200412,200503,200505,200508
2004-06-25,O,2004-06-25 04:45:00,2004-06-25 13:00:00,2004-06-25 12:53:00,2004-06-25 12:55:00,5,,200408,200410,200412,200503,200505,200508
2004-06-28,O,2004-06-28 04:45:00,2004-06-28 13:00:00,2004-06-28 12:53:00,2004-06-28 12:55:00,4,,200408,200410,200412,200503,200505,200508
2004-06-29,O,2004-06-29 04:45:00,2004-06-29 13:00:00,2004-06-29 12:53:00,2004-06-29 12:55:00,3,,200408,200410,200412,200503,200505,200508
2004-06-30,O,2004-06-30 04:45:00,2004-06-30 13:00:00,2004-06-30 12:53:00,2004-06-30 12:55:00,2,,200408,200410,200412,200503,200505,200508
2004-07-01,O,2004-07-01 04:45:00,2004-07-01 13:00:00,2004-07-01 12:53:00,2004-07-01 12:55:00,1,,200408,200410,200412,200503,200505,200508
2004-07-02,O,2004-07-02 04:45:00,2004-07-02 13:00:00,2004-07-02 12:53:00,2004-07-02 12:55:00,0,,200408,200410,200412,200503,200505,200508
2004-07-05,O,2004-07-05 04:45:00,2004-07-05 13:00:00,2004-07-05 12:53:00,2004-07-05 12:55:00,41,200408,200410,200412,200503,200505,200508,200510
2004-07-06,O,2004-07-06 04:45:00,2004-07-06 13:00:00,2004-07-06 12:53:00,2004-07-06 12:55:00,40,200408,200410,200412,200503,200505,200508,200510
2004-07-07,O,2004-07-07 04:45:00,2004-07-07 13:00:00,2004-07-07 12:53:00,2004-07-07 12:55:00,39,200408,200410,200412,200503,200505,200508,200510
2004-07-08,O,2004-07-08 04:45:00,2004-07-08 13:00:00,2004-07-08 12:53:00,2004-07-08 12:55:00,38,200408,200410,200412,200503,200505,200508,200510
2004-07-09,O,2004-07-09 04:45:00,2004-07-09 13:00:00,2004-07-09 12:53:00,2004-07-09 12:55:00,37,200408,200410,200412,200503,200505,200508,200510
2004-07-12,O,2004-07-12 04:45:00,2004-07-12 13:00:00,2004-07-12 12:53:00,2004-07-12 12:55:00,36,200408,200410,200412,200503,200505,200508,200510
2004-07-13,O,2004-07-13 04:45:00,2004-07-13 13:00:00,2004-07-13 12:53:00,2004-07-13 12:55:00,35,200408,200410,200412,200503,200505,200508,200510
2004-07-14,O,2004-07-14 04:45:00,2004-07-14 13:00:00,2004-07-14 12:53:00,2004-07-14 12:55:00,34,200408,200410,200412,200503,200505,200508,200510
2004-07-15,O,2004-07-15 04:45:00,2004-07-15 13:00:00,2004-07-15 12:53:00,2004-07-15 12:55:00,33,200408,200410,200412,200503,200505,200508,200510
2004-07-16,O,2004-07-16 04:45:00,2004-07-16 13:00:00,2004-07-16 12:53:00,2004-07-16 12:55:00,32,200408,200410,200412,200503,200505,200508,200510
2004-07-19,O,2004-07-19 04:45:00,2004-07-19 13:00:00,2004-07-19 12:53:00,2004-07-19 12:55:00,31,,200410,200412,200503,200505,200508,200510
2004-07-20,O,2004-07-20 04:45:00,2004-07-20 13:00:00,2004-07-20 12:53:00,2004-07-20 12:55:00,30,,200410,200412,200503,200505,200508,200510
2004-07-21,O,2004-07-21 04:45:00,2004-07-21 13:00:00,2004-07-21 12:53:00,2004-07-21 12:55:00,29,,200410,200412,200503,200505,200508,200510
2004-07-22,O,2004-07-22 04:45:00,2004-07-22 13:00:00,2004-07-22 12:53:00,2004-07-22 12:55:00,28,,200410,200412,200503,200505,200508,200510
2004-07-23,O,2004-07-23 04:45:00,2004-07-23 13:00:00,2004-07-23 12:53:00,2004-07-23 12:55:00,27,,200410,200412,200503,200505,200508,200510
2004-07-26,O,2004-07-26 04:45:00,2004-07-26 13:00:00,2004-07-26 12:53:00,2004-07-26 12:55:00,26,,200410,200412,200503,200505,200508,200510
2004-07-27,O,2004-07-27 04:45:00,2004-07-27 13:00:00,2004-07-27 12:53:00,2004-07-27 12:55:00,25,,200410,200412,200503,200505,200508,200510
2004-07-28,O,2004-07-28 04:45:00,2004-07-28 13:00:00,2004-07-28 12:53:00,2004-07-28 12:55:00,24,,200410,200412,200503,200505,200508,200510
2004-07-29,O,2004-07-29 04:45:00,2004-07-29 13:00:00,2004-07-29 12:53:00,2004-07-29 12:55:00,23,,200410,200412,200503,200505,200508,200510
2004-07-30,O,2004-07-30 04:45:00,2004-07-30 13:00:00,2004-07-30 12:53:00,2004-07-30 12:55:00,22,,200410,200412,200503,200505,200508,200510
2004-08-02,O,2004-08-02 04:45:00,2004-08-02 13:00:00,2004-08-02 12:53:00,2004-08-02 12:55:00,21,,200410,200412,200503,200505,200508,200510
2004-08-03,O,2004-08-03 04:45:00,2004-08-03 13:00:00,2004-08-03 12:53:00,2004-08-03 12:55:00,20,,200410,200412,200503,200505,200508,200510
2004-08-04,O,2004-08-04 04:45:00,2004-08-04 13:00:00,2004-08-04 12:53:00,2004-08-04 12:55:00,19,,200410,200412,200503,200505,200508,200510
2004-08-05,O,2004-08-05 04:45:00,2004-08-05 13:00:00,2004-08-05 12:53:00,2004-08-05 12:55:00,18,,200410,200412,200503,200505,200508,200510
2004-08-06,O,2004-08-06 04:45:00,2004-08-06 13:00:00,2004-08-06 12:53:00,2004-08-06 12:55:00,17,,200410,200412,200503,200505,200508,200510
2004-08-09,O,2004-08-09 04:45:00,2004-08-09 13:00:00,2004-08-09 12:53:00,2004-08-09 12:55:00,16,,200410,200412,200503,200505,200508,200510
2004-08-10,O,2004-08-10 04:45:00,2004-08-10 13:00:00,2004-08-10 12:53:00,2004-08-10 12:55:00,15,,200410,200412,200503,200505,200508,200510
2004-08-11,O,2004-08-11 04:45:00,2004-08-11 13:00:00,2004-08-11 12:53:00,2004-08-11 12:55:00,14,,200410,200412,200503,200505,200508,200510
2004-08-12,O,2004-08-12 04:45:00,2004-08-12 13:00:00,2004-08-12 12:53:00,2004-08-12 12:55:00,13,,200410,200412,200503,200505,200508,200510
2004-08-13,O,2004-08-13 04:45:00,2004-08-13 13:00:00,2004-08-13 12:53:00,2004-08-13 12:55:00,12,,200410,200412,200503,200505,200508,200510
2004-08-16,O,2004-08-16 04:45:00,2004-08-16 13:00:00,2004-08-16 12:53:00,2004-08-16 12:55:00,11,,200410,200412,200503,200505,200508,200510
2004-08-17,O,2004-08-17 04:45:00,2004-08-17 13:00:00,2004-08-17 12:53:00,2004-08-17 12:55:00,10,,200410,200412,200503,200505,200508,200510
2004-08-18,O,2004-08-18 04:45:00,2004-08-18 13:00:00,2004-08-18 12:53:00,2004-08-18 12:55:00,9,,200410,200412,200503,200505,200508,200510
2004-08-19,O,2004-08-19 04:45:00,2004-08-19 13:00:00,2004-08-19 12:53:00,2004-08-19 12:55:00,8,,200410,200412,200503,200505,200508,200510
2004-08-20,O,2004-08-20 04:45:00,2004-08-20 13:00:00,2004-08-20 12:53:00,2004-08-20 12:55:00,7,,200410,200412,200503,200505,200508,200510
2004-08-23,O,2004-08-23 04:45:00,2004-08-23 13:00:00,2004-08-23 12:53:00,2004-08-23 12:55:00,6,,200410,200412,200503,200505,200508,200510
2004-08-24,O,2004-08-24 04:45:00,2004-08-24 13:00:00,2004-08-24 12:53:00,2004-08-24 12:55:00,5,,200410,200412,200503,200505,200508,200510
2004-08-25,O,2004-08-25 04:45:00,2004-08-25 13:00:00,2004-08-25 12:53:00,2004-08-25 12:55:00,4,,200410,200412,200503,200505,200508,200510
2004-08-26,O,2004-08-26 04:45:00,2004-08-26 13:00:00,2004-08-26 12:53:00,2004-08-26 12:55:00,3,,200410,200412,200503,200505,200508,200510
2004-08-27,O,2004-08-27 04:45:00,2004-08-27 13:00:00,2004-08-27 12:53:00,2004-08-27 12:55:00,2,,200410,200412,200503,200505,200508,200510
2004-08-30,X,,,,,,,,,,,,
2004-08-31,O,2004-08-31 04:45:00,2004-08-31 13:00:00,2004-08-31 12:53:00,2004-08-31 12:55:00,1,,200410,200412,200503,200505,200508,200510
2004-09-01,O,2004-09-01 04:45:00,2004-09-01 13:00:00,2004-09-01 12:53:00,2004-09-01 12:55:00,0,,200410,200412,200503,200505,200508,200510
2004-09-02,O,2004-09-02 04:45:00,2004-09-02 13:00:00,2004-09-02 12:53:00,2004-09-02 12:55:00,42,200410,200412,200503,200505,200508,200510,200512
2004-09-03,O,2004-09-03 04:45:00,2004-09-03 13:00:00,2004-09-03 12:53:00,2004-09-03 12:55:00,41,200410,200412,200503,200505,200508,200510,200512
2004-09-06,O,2004-09-06 04:45:00,2004-09-06 13:00:00,2004-09-06 12:53:00,2004-09-06 12:55:00,40,200410,200412,200503,200505,200508,200510,200512
2004-09-07,O,2004-09-07 04:45:00,2004-09-07 13:00:00,2004-09-07 12:53:00,2004-09-07 12:55:00,39,200410,200412,200503,200505,200508,200510,200512
2004-09-08,O,2004-09-08 04:45:00,2004-09-08 13:00:00,2004-09-08 12:53:00,2004-09-08 12:55:00,38,200410,200412,200503,200505,200508,200510,200512
2004-09-09,O,2004-09-09 04:45:00,2004-09-09 13:00:00,2004-09-09 12:53:00,2004-09-09 12:55:00,37,200410,200412,200503,200505,200508,200510,200512
2004-09-10,O,2004-09-10 04:45:00,2004-09-10 13:00:00,2004-09-10 12:53:00,2004-09-10 12:55:00,36,200410,200412,200503,200505,200508,200510,200512
2004-09-13,O,2004-09-13 04:45:00,2004-09-13 13:00:00,2004-09-13 12:53:00,2004-09-13 12:55:00,35,200410,200412,200503,200505,200508,200510,200512
2004-09-14,O,2004-09-14 04:45:00,2004-09-14 13:00:00,2004-09-14 12:53:00,2004-09-14 12:55:00,34,200410,200412,200503,200505,200508,200510,200512
2004-09-15,O,2004-09-15 04:45:00,2004-09-15 13:00:00,2004-09-15 12:53:00,2004-09-15 12:55:00,33,200410,200412,200503,200505,200508,200510,200512
2004-09-16,O,2004-09-16 04:45:00,2004-09-16 13:00:00,2004-09-16 12:53:00,2004-09-16 12:55:00,32,,200412,200503,200505,200508,200510,200512
2004-09-17,O,2004-09-17 04:45:00,2004-09-17 13:00:00,2004-09-17 12:53:00,2004-09-17 12:55:00,31,,200412,200503,200505,200508,200510,200512
2004-09-20,O,2004-09-20 04:45:00,2004-09-20 13:00:00,2004-09-20 12:53:00,2004-09-20 12:55:00,30,,200412,200503,200505,200508,200510,200512
2004-09-21,O,2004-09-21 04:45:00,2004-09-21 13:00:00,2004-09-21 12:53:00,2004-09-21 12:55:00,29,,200412,200503,200505,200508,200510,200512
2004-09-22,O,2004-09-22 04:45:00,2004-09-22 13:00:00,2004-09-22 12:53:00,2004-09-22 12:55:00,28,,200412,200503,200505,200508,200510,200512
2004-09-23,O,2004-09-23 04:45:00,2004-09-23 13:00:00,2004-09-23 12:53:00,2004-09-23 12:55:00,27,,200412,200503,200505,200508,200510,200512
2004-09-24,O,2004-09-24 04:45:00,2004-09-24 13:00:00,2004-09-24 12:53:00,2004-09-24 12:55:00,26,,200412,200503,200505,200508,200510,200512
2004-09-27,O,2004-09-27 04:45:00,2004-09-27 13:00:00,2004-09-27 12:53:00,2004-09-27 12:55:00,25,,200412,200503,200505,200508,200510,200512
2004-09-28,O,2004-09-28 04:45:00,2004-09-28 13:00:00,2004-09-28 12:53:00,2004-09-28 12:55:00,24,,200412,200503,200505,200508,200510,200512
2004-09-29,O,2004-09-29 04:45:00,2004-09-29 13:00:00,2004-09-29 12:53:00,2004-09-29 12:55:00,23,,200412,200503,200505,200508,200510,200512
2004-09-30,O,2004-09-30 04:45:00,2004-09-30 13:00:00,2004-09-30 12:53:00,2004-09-30 12:55:00,22,,200412,200503,200505,200508,200510,200512
2004-10-01,O,2004-10-01 04:45:00,2004-10-01 13:00:00,2004-10-01 12:53:00,2004-10-01 12:55:00,21,,200412,200503,200505,200508,200510,200512
2004-10-04,O,2004-10-04 04:45:00,2004-10-04 13:00:00,2004-10-04 12:53:00,2004-10-04 12:55:00,20,,200412,200503,200505,200508,200510,200512
2004-10-05,O,2004-10-05 04:45:00,2004-10-05 13:00:00,2004-10-05 12:53:00,2004-10-05 12:55:00,19,,200412,200503,200505,200508,200510,200512
2004-10-06,O,2004-10-06 04:45:00,2004-10-06 13:00:00,2004-10-06 12:53:00,2004-10-06 12:55:00,18,,200412,200503,200505,200508,200510,200512
2004-10-07,O,2004-10-07 04:45:00,2004-10-07 13:00:00,2004-10-07 12:53:00,2004-10-07 12:55:00,17,,200412,200503,200505,200508,200510,200512
2004-10-08,O,2004-10-08 04:45:00,2004-10-08 13:00:00,2004-10-08 12:53:00,2004-10-08 12:55:00,16,,200412,200503,200505,200508,200510,200512
2004-10-11,O,2004-10-11 04:45:00,2004-10-11 13:00:00,2004-10-11 12:53:00,2004-10-11 12:55:00,15,,200412,200503,200505,200508,200510,200512
2004-10-12,O,2004-10-12 04:45:00,2004-10-12 13:00:00,2004-10-12 12:53:00,2004-10-12 12:55:00,14,,200412,200503,200505,200508,200510,200512
2004-10-13,O,2004-10-13 04:45:00,2004-10-13 13:00:00,2004-10-13 12:53:00,2004-10-13 12:55:00,13,,200412,200503,200505,200508,200510,200512
2004-10-14,O,2004-10-14 04:45:00,2004-10-14 13:00:00,2004-10-14 12:53:00,2004-10-14 12:55:00,12,,200412,200503,200505,200508,200510,200512
2004-10-15,O,2004-10-15 04:45:00,2004-10-15 13:00:00,2004-10-15 12:53:00,2004-10-15 12:55:00,11,,200412,200503,200505,200508,200510,200512
2004-10-18,O,2004-10-18 04:45:00,2004-10-18 13:00:00,2004-10-18 12:53:00,2004-10-18 12:55:00,10,,200412,200503,200505,200508,200510,200512
2004-10-19,O,2004-10-19 04:45:00,2004-10-19 13:00:00,2004-10-19 12:53:00,2004-10-19 12:55:00,9,,200412,200503,200505,200508,200510,200512
2004-10-20,O,2004-10-20 04:45:00,2004-10-20 13:00:00,2004-10-20 12:53:00,2004-10-20 12:55:00,8,,200412,200503,200505,200508,200510,200512
2004-10-21,O,2004-10-21 04:45:00,2004-10-21 13:00:00,2004-10-21 12:53:00,2004-10-21 12:55:00,7,,200412,200503,200505,200508,200510,200512
2004-10-22,O,2004-10-22 04:45:00,2004-10-22 13:00:00,2004-10-22 12:53:00,2004-10-22 12:55:00,6,,200412,200503,200505,200508,200510,200512
